Americas,South America,Argentina,CTS,,,,,,,,,,,,,,," 3,227 "," 2,837 "," 2,605 ",,,,,,,,,,,,,,,, 7.5 , 6.5 , 5.9 
Americas,South America,Bolivia (Plurinational State of),CTS,,,,,, 478 , 482 , 770 , 828 , 819 ," 1,273 "," 1,236 "," 1,221 ", 932 , 942 , 671 , 686 ,,,,,,, 5.2 , 5.2 , 8.2 , 8.6 , 8.4 , 12.8 , 12.3 , 11.9 , 9.0 , 8.9 , 6.3 , 6.3 
Americas,South America,Brazil,MD Adjusted/NGO," 41,595 "," 43,975 "," 45,585 "," 46,828 "," 44,379 "," 43,645 "," 45,086 "," 44,625 "," 45,885 "," 44,518 "," 43,272 "," 48,084 "," 53,054 "," 54,163 "," 57,091 "," 58,459 "," 61,283 ",, 23.7 , 24.7 , 25.3 , 25.7 , 24.0 , 23.3 , 23.9 , 23.4 , 23.8 , 22.8 , 22.0 , 24.2 , 26.5 , 26.8 , 28.0 , 28.4 , 29.5 
Americas,South America,Chile,CTS/OAS,,,, 513 ,, 576 , 590 , 616 , 588 , 630 , 541 , 636 , 434 , 556 , 638 , 534 , 620 ,,,,, 3.2 ,, 3.6 , 3.6 , 3.7 , 3.5 , 3.7 , 3.2 , 3.7 , 2.5 , 3.2 , 3.6 , 3.0 , 3.5 
Americas,South America,Colombia,UNSDC/OAS/CTS," 26,539 "," 27,840 "," 28,387 "," 23,523 "," 20,210 "," 18,111 "," 17,479 "," 17,198 "," 16,140 "," 15,817 "," 15,459 "," 16,127 "," 16,440 "," 15,419 "," 13,343 "," 12,782 "," 12,402 ",, 65.7 , 67.9 , 68.3 , 55.8 , 47.3 , 41.8 , 39.9 , 38.8 , 35.9 , 34.8 , 33.7 , 34.8 , 35.1 , 32.6 , 27.9 , 26.5 , 25.5 
Americas,South America,Ecuador,OAS/CTS," 1,833 "," 1,658 "," 1,906 "," 1,937 "," 2,390 "," 2,121 "," 2,385 "," 2,273 "," 2,607 "," 2,625 "," 2,623 "," 2,344 "," 1,923 "," 1,725 "," 1,311 "," 1,055 ", 959 ,, 14.5 , 12.9 , 14.6 , 14.6 , 17.7 , 15.4 , 17.1 , 16.0 , 18.0 , 17.9 , 17.6 , 15.4 , 12.5 , 11.0 , 8.2 , 6.5 , 5.9 
Americas,South America,French Guiana,NP,,,,, 58 , 45 , 42 , 28 , 32 , 30 ,,,,,,,,,,,,, 29.6 , 22.1 , 19.9 , 12.9 , 14.4 , 13.2 ,,,,,,,
Americas,South America,Guyana,OAS/CTS/NSO, 76 , 80 , 143 , 209 , 131 , 142 , 153 , 115 , 158 , 117 , 140 , 130 , 139 , 155 , 149 , 149 , 142 ,, 10.1 , 10.6 , 19.0 , 27.8 , 17.4 , 18.9 , 20.4 , 15.4 , 21.2 , 15.7 , 18.8 , 17.4 , 18.5 , 20.4 , 19.5 , 19.4 , 18.4 
Americas,South America,Paraguay,OAS/CTS, 995 ," 1,314 "," 1,372 "," 1,285 "," 1,209 ", 887 , 742 , 783 , 833 , 821 , 741 , 657 , 649 , 604 , 578 , 617 ,,, 18.8 , 24.3 , 24.9 , 22.9 , 21.2 , 15.3 , 12.6 , 13.1 , 13.8 , 13.4 , 11.9 , 10.4 , 10.2 , 9.3 , 8.8 , 9.3 ,
Americas,South America,Peru,CTS,,,,,,,,,,,," 1,617 "," 1,968 "," 2,013 "," 2,076 "," 2,247 "," 2,435 ",,,,,,,,,,,,, 5.4 , 6.5 , 6.6 , 6.7 , 7.2 , 7.7 
Americas,South America,Suriname,OAS, 68 , 79 , 57 , 60 , 46 , 69 , 62 , 45 , 43 ,,,,,,,,,, 14.4 , 16.5 , 11.8 , 12.3 , 9.3 , 13.8 , 12.3 , 8.8 , 8.3 ,,,,,,,,
Americas,South America,Uruguay,MOI/CTS, 214 , 218 , 231 , 197 , 200 , 190 , 202 , 194 , 221 , 226 , 205 , 199 , 267 , 260 , 268 , 293 , 265 ,, 6.4 , 6.6 , 6.9 , 5.9 , 6.0 , 5.7 , 6.1 , 5.8 , 6.6 , 6.7 , 6.1 , 5.9 , 7.9 , 7.6 , 7.8 , 8.5 , 7.7 
Americas,South America,Venezuela (Bolivarian Republic of),UNSDC/NGO/OAS/AG," 8,022 "," 7,960 "," 9,617 "," 11,342 "," 9,719 "," 9,964 "," 12,257 "," 13,156 "," 14,589 "," 13,985 "," 13,080 "," 14,098 "," 16,072 ",," 19,030 ",," 17,778 ",, 32.8 , 31.9 , 37.8 , 43.8 , 36.9 , 37.2 , 45.0 , 47.5 , 51.8 , 48.9 , 45.1 , 47.8 , 53.8 ,, 61.9 ,, 56.3 
Asia,Central Asia,Kazakhstan*,TSMNEE/CTS," 2,325 "," 2,160 "," 1,967 "," 1,991 "," 2,091 ",,,," 1,807 "," 1,771 "," 1,387 "," 1,420 "," 1,266 "," 1,120 ", 904 , 853 ,,, 15.4 , 14.4 , 13.0 , 13.1 , 13.6 ,,,, 11.3 , 10.9 , 8.5 , 8.5 , 7.5 , 6.5 , 5.2 , 4.8 ,
Asia,Central Asia,Kyrgyzstan,UNECE/CTS, 430 , 386 , 411 , 421 , 420 , 419 , 422 , 426 , 429 , 419 ," 1,072 ", 494 , 301 , 206 , 216 , 304 , 267 ,, 8.7 , 7.8 , 8.2 , 8.4 , 8.3 , 8.3 , 8.2 , 8.2 , 8.2 , 7.8 , 19.8 , 9.0 , 5.4 , 3.6 , 3.7 , 5.2 , 4.5 
Asia,Central Asia,Tajikistan,TSMNEE/CTS, 283 , 233 , 180 , 164 , 142 , 157 , 194 , 132 , 100 , 97 , 181 , 126 ,,,,,,, 4.6 , 3.7 , 2.8 , 2.5 , 2.1 , 2.3 , 2.8 , 1.8 , 1.4 , 1.3 , 2.4 , 1.6 ,,,,,
Asia,Central Asia,Turkmenistan,TSMNEE, 267 , 248 , 241 , 233 , 209 , 206 , 203 ,,,,,,,,,,,, 5.9 , 5.4 , 5.2 , 5.0 , 4.4 , 4.3 , 4.2 ,,,,,,,,,,
Asia,Central Asia,Uzbekistan,TSMNEE/NSO," 1,068 "," 1,081 "," 1,058 ", 963 , 962 , 910 , 861 , 815 , 831 ,,,,,,,,,, 4.3 , 4.3 , 4.1 , 3.7 , 3.7 , 3.4 , 3.2 , 3.0 , 3.0 ,,,,,,,,
Asia,Eastern Asia,China,NSO Adjusted/NSO," 26,858 "," 25,939 "," 26,276 "," 24,393 "," 24,711 "," 20,770 "," 17,973 "," 16,119 "," 14,811 "," 14,667 "," 13,410 "," 12,015 "," 11,286 "," 10,640 "," 10,083 "," 9,200 "," 8,634 ",, 2.1 , 2.0 , 2.0 , 1.9 , 1.9 , 1.6 , 1.4 , 1.2 , 1.1 , 1.1 , 1.0 , 0.9 , 0.8 , 0.8 , 0.7 , 0.7 , 0.6 
Asia,Eastern Asia,"China, Hong Kong Special Administrative Region",UNSDC/NP/CTS, 38 , 66 , 69 , 52 , 45 , 34 , 35 , 18 , 36 , 47 , 35 , 17 , 27 , 62 , 27 , 22 , 28 ,, 0.6 , 1.0 , 1.0 , 0.8 , 0.7 , 0.5 , 0.5 , 0.3 , 0.5 , 0.7 , 0.5 , 0.2 , 0.4 , 0.9 , 0.4 , 0.3 , 0.4 
Asia,Eastern Asia,"China, Macao Special Administrative Region",NP/CTS, 10 , 8 , 2 , 8 , 4 , 4 , 10 , 6 , 4 , 6 , 2 , 4 , 4 , 1 , -   , 1 , 1 ,, 2.3 , 1.8 , 0.4 , 1.7 , 0.8 , 0.8 , 2.0 , 1.2 , 0.8 , 1.1 , 0.4 , 0.7 , 0.7 , 0.2 , -   , 0.2 , 0.2 
Asia,Eastern Asia,"China, Taiwan Province of China",SDG,, 306 ,,,,, 228 , 176 , 191 , 181 , 179 ,, 179 , 168 ,, 192 ,,,, 1.4 ,,,,, 1.0 , 0.8 , 0.8 , 0.8 , 0.8 ,, 0.8 , 0.7 ,, 0.8 ,
Asia,Eastern Asia,Democratic People's Republic of Korea###,WHO Estimate," 1,521 ",,,,," 1,206 ",,,,," 1,179 ",,,,," 1,110 ",,, 6.6 ,,,,, 5.0 ,,,,, 4.8 ,,,,, 4.4 ,
Asia,Eastern Asia,Japan,SDG/CTS, 678 , 697 , 662 , 697 , 699 , 643 , 619 , 574 , 654 , 506 , 465 , 442 , 429 , 370 , 395 , 363 , 362 ,, 0.5 , 0.5 , 0.5 , 0.5 , 0.5 , 0.5 , 0.5 , 0.4 , 0.5 , 0.4 , 0.4 , 0.3 , 0.3 , 0.3 , 0.3 , 0.3 , 0.3 
Asia,Eastern Asia,Mongolia,CTS,,,, 343 , 333 , 398 , 336 , 293 , 212 , 219 , 239 , 266 , 199 , 205 , 213 , 184 , 171 ,,,,, 13.9 , 13.3 , 15.8 , 13.1 , 11.3 , 8.1 , 8.2 , 8.8 , 9.6 , 7.1 , 7.1 , 7.3 , 6.2 , 5.7 
Asia,Eastern Asia,Republic of Korea,UNSDC/NP/CTS,,,,,,,,,,,, 427 , 411 , 342 , 372 , 365 , 356 ,,,,,,,,,,,,, 0.9 , 0.8 , 0.7 , 0.7 , 0.7 , 0.7 
Asia,South-Eastern Asia,Brunei Darussalam,WHO/MD, 4 ,,, 3 , 2 , 2 , 3 , 3 , 1 , 3 , 1 , 1 , 4 , 2 ,,,,, 1.2 ,,, 0.8 , 0.6 , 0.5 , 0.8 , 0.8 , 0.3 , 0.8 , 0.3 , 0.3 , 1.0 , 0.5 ,,,
Asia,South-Eastern Asia,Cambodia,JP/WHO, 571 , 407 , 425 , 509 , 511 , 448 , 400 , 393 , 333 , 331 , 331 , 268 ,,,,,,, 4.7 , 3.3 , 3.4 , 4.0 , 3.9 , 3.4 , 3.0 , 2.9 , 2.4 , 2.3 , 2.3 , 1.8 ,,,,,
Asia,South-Eastern Asia,Indonesia,UNSDC/INTP/CTS," 2,204 ",,," 1,635 "," 1,419 ",,,," 1,372 "," 1,311 "," 1,058 "," 1,467 "," 1,456 "," 1,386 "," 1,277 "," 1,491 "," 1,292 ",, 1.0 ,,, 0.7 , 0.6 ,,,, 0.6 , 0.5 , 0.4 , 0.6 , 0.6 , 0.5 , 0.5 , 0.6 , 0.5 
Asia,South-Eastern Asia,Lao People's Democratic Republic,WHO Estimate, 572 ,,,,, 553 ,,,,, 502 ,,,,, 467 ,,, 10.7 ,,,,, 9.6 ,,,,, 8.0 ,,,,, 7.0 ,
Asia,South-Eastern Asia,Malaysia,UNSDC/WHO/NP, 551 , 517 , 565 , 565 , 497 , 604 , 588 , 652 , 597 , 561 , 540 , 530 , 602 , 627 ,,,,, 2.4 , 2.2 , 2.3 , 2.3 , 2.0 , 2.4 , 2.2 , 2.4 , 2.2 , 2.0 , 1.9 , 1.9 , 2.1 , 2.1 ,,,
Asia,South-Eastern Asia,Myanmar,NSO/CTS," 1,041 ", 916 , 814 , 764 , 743 , 676 , 777 , 749 , 791 , 879 , 801 ," 1,055 "," 1,436 "," 1,238 "," 1,230 "," 1,152 "," 1,198 ",, 2.3 , 2.0 , 1.7 , 1.6 , 1.5 , 1.4 , 1.6 , 1.5 , 1.6 , 1.8 , 1.6 , 2.1 , 2.8 , 2.4 , 2.4 , 2.2 , 2.3 
Asia,South-Eastern Asia,Philippines*,UNSDC/CTS/NSO," 5,735 "," 5,852 "," 6,553 "," 6,436 "," 6,344 "," 6,434 "," 6,200 "," 5,962 "," 5,820 "," 9,088 "," 8,897 "," 8,674 "," 8,484 "," 9,153 "," 9,756 "," 9,643 "," 11,385 ",, 7.4 , 7.3 , 8.1 , 7.8 , 7.5 , 7.5 , 7.1 , 6.7 , 6.4 , 9.9 , 9.5 , 9.1 , 8.8 , 9.3 , 9.7 , 9.5 , 11.0 
Asia,South-Eastern Asia,Singapore,UNSDC/NP/CTS, 37 , 30 , 22 , 24 , 21 , 21 , 17 , 18 , 27 , 20 , 19 , 16 , 11 , 17 , 14 , 14 , 18 ,, 0.9 , 0.7 , 0.5 , 0.6 , 0.5 , 0.5 , 0.4 , 0.4 , 0.6 , 0.4 , 0.4 , 0.3 , 0.2 , 0.3 , 0.3 , 0.3 , 0.3 
Asia,South-Eastern Asia,Thailand,NP/CTS," 5,142 "," 5,020 "," 4,538 "," 6,434 "," 4,273 "," 4,806 "," 4,687 "," 4,435 "," 3,974 "," 3,703 "," 3,654 "," 3,307 "," 3,323 "," 2,894 "," 2,649 "," 2,387 "," 2,229 ",, 8.2 , 7.9 , 7.1 , 10.0 , 6.6 , 7.3 , 7.1 , 6.7 , 6.0 , 5.5 , 5.4 , 4.9 , 4.9 , 4.2 , 3.9 , 3.5 , 3.2 
Asia,South-Eastern Asia,Timor-Leste,UNMIT/NSO,,,,, 23 , 46 , 49 , 62 , 35 , 32 , 39 ,,,,, 49 ,,,,,,, 2.3 , 4.5 , 4.7 , 5.8 , 3.2 , 2.9 , 3.5 ,,,,, 3.9 ,
Asia,South-Eastern Asia,Viet Nam,WHO,," 1,004 "," 1,067 "," 1,059 "," 1,063 "," 1,053 "," 1,048 "," 1,168 "," 1,092 "," 1,233 "," 1,336 "," 1,358 ",,,,,,,, 1.2 , 1.3 , 1.3 , 1.3 , 1.2 , 1.2 , 1.4 , 1.3 , 1.4 , 1.5 , 1.5 ,,,,,
Asia,Southern Asia,Afghanistan,NSO,,,,,,,,,," 1,115 ", 983 ," 1,231 "," 1,948 ",,,,,,,,,,,,,,, 4.0 , 3.4 , 4.1 , 6.3 ,,,,
Asia,Southern Asia,Bangladesh,NP," 3,343 "," 3,678 "," 3,503 "," 3,471 "," 3,902 "," 3,592 "," 4,166 "," 3,863 "," 4,099 "," 4,219 "," 3,988 "," 3,966 "," 4,114 "," 4,393 "," 4,514 "," 4,035 ",,, 2.5 , 2.7 , 2.6 , 2.5 , 2.8 , 2.5 , 2.9 , 2.6 , 2.8 , 2.8 , 2.6 , 2.6 , 2.6 , 2.8 , 2.8 , 2.5 ,
Asia,Southern Asia,Bhutan,NSO/CTS, 18 , 19 , 19 , 5 , 15 , 11 , 9 , 14 , 18 , 16 , 16 , 32 , 33 , 24 ,, 12 , 9 ,, 3.1 , 3.2 , 3.1 , 0.8 , 2.3 , 1.7 , 1.3 , 2.0 , 2.6 , 2.2 , 2.2 , 4.3 , 4.4 , 3.1 ,, 1.5 , 1.1 
Asia,Southern Asia,India,MOI," 51,344 "," 49,403 "," 48,711 "," 44,331 "," 46,490 "," 45,095 "," 45,099 "," 45,362 "," 45,999 "," 45,824 "," 46,460 "," 47,640 "," 47,478 "," 45,878 "," 47,356 "," 44,385 "," 42,678 ",, 4.9 , 4.6 , 4.5 , 4.0 , 4.1 , 3.9 , 3.9 , 3.8 , 3.8 , 3.8 , 3.8 , 3.8 , 3.8 , 3.6 , 3.7 , 3.4 , 3.2 
Asia,Southern Asia,Iran (Islamic Republic of),CTS/NSO/MD,,,," 1,803 "," 2,015 ",,,,," 2,215 ",,,," 2,037 "," 1,936 ",,,,,,, 2.6 , 2.9 ,,,,, 3.0 ,,,, 2.6 , 2.5 ,,
Asia,Southern Asia,Maldives,UNSDC/CTS,, 7 , 8 , 4 ,,,, 3 , 5 , 6 , 6 , 3 , 10 , 3 ,,,,,, 2.4 , 2.7 , 1.3 ,,,, 0.9 , 1.4 , 1.7 , 1.6 , 0.8 , 2.6 , 0.8 ,,,
Asia,Southern Asia,Nepal,NSO/CTS, 635 , 848 , 858 , 757 , 936 , 878 , 610 , 841 , 892 , 806 , 813 , 679 , 642 , 606 , 558 ,, 627 ,, 2.7 , 3.5 , 3.5 , 3.0 , 3.7 , 3.4 , 2.4 , 3.2 , 3.4 , 3.0 , 3.0 , 2.5 , 2.3 , 2.2 , 2.0 ,, 2.2 
Asia,Southern Asia,Pakistan,NSO," 8,906 "," 9,593 "," 9,466 "," 9,346 "," 9,614 "," 9,782 "," 10,048 "," 10,556 "," 12,059 "," 12,491 "," 13,190 "," 13,860 "," 13,846 "," 13,937 "," 13,276 "," 9,486 "," 8,516 ",, 6.4 , 6.8 , 6.5 , 6.3 , 6.4 , 6.4 , 6.4 , 6.6 , 7.4 , 7.5 , 7.7 , 8.0 , 7.8 , 7.7 , 7.2 , 5.0 , 4.4 
Asia,Southern Asia,Sri Lanka*,CTS/NP,,,," 1,310 "," 1,377 "," 1,219 "," 2,044 ",," 2,002 "," 1,099 ", 763 , 732 , 676 , 619 , 553 , 487 , 530 ,,,,, 6.8 , 7.1 , 6.2 , 10.4 ,, 10.0 , 5.5 , 3.8 , 3.6 , 3.3 , 3.0 , 2.7 , 2.4 , 2.5 
Asia,Western Asia,Armenia,TSMNEE/CTS, 91 , 88 , 69 , 76 , 83 , 58 , 79 , 77 , 97 , 97 , 56 , 71 , 65 , 63 , 72 , 75 , 87 ,, 3.0 , 2.9 , 2.3 , 2.5 , 2.8 , 1.9 , 2.7 , 2.6 , 3.3 , 3.4 , 1.9 , 2.5 , 2.3 , 2.2 , 2.5 , 2.6 , 3.0 
Asia,Western Asia,Azerbaijan,UNSDC/CTS, 226 , 218 , 212 , 183 , 201 , 192 , 190 , 189 , 192 ,, 206 ,, 202 , 221 , 236 ,, 208 ,, 2.8 , 2.7 , 2.6 , 2.2 , 2.4 , 2.2 , 2.2 , 2.2 , 2.2 ,, 2.3 ,, 2.2 , 2.4 , 2.5 ,, 2.1 
Asia,Western Asia,Bahrain,UNSDC/CTS/NP/MD,, 9 , 8 , 3 , 7 , 4 , 7 , 4 , 6 , 13 , 11 , 7 , 4 , 5 , 7 ,,,,, 1.3 , 1.1 , 0.4 , 0.8 , 0.4 , 0.7 , 0.4 , 0.5 , 1.1 , 0.9 , 0.5 , 0.3 , 0.4 , 0.5 ,,
Asia,Western Asia,Cyprus,EUR/UNSDC/CTS, 8 , 7 , 2 , 14 , 16 , 20 , 15 , 13 , 9 , 19 , 8 , 9 , 22 , 12 , 11 , 15 , 13 ,, 0.8 , 0.7 , 0.2 , 1.4 , 1.6 , 1.9 , 1.4 , 1.2 , 0.8 , 1.7 , 0.7 , 0.8 , 1.9 , 1.0 , 1.0 , 1.3 , 1.1 
Asia,Western Asia,Georgia,UNSDC/TSMNEE/CTS, 239 , 263 , 292 , 302 , 298 , 403 , 323 , 330 , 263 , 210 , 187 ,,,, 108 ,, 39 ,, 5.1 , 5.6 , 6.3 , 6.6 , 6.6 , 9.0 , 7.3 , 7.5 , 6.1 , 4.9 , 4.4 ,,,, 2.7 ,, 1.0 
Asia,Western Asia,Iraq**,CTS,,,,,,,,," 4,596 "," 2,554 "," 2,691 "," 2,634 "," 2,697 "," 3,339 ",,,,,,,,,,,,, 15.8 , 8.5 , 8.7 , 8.3 , 8.2 , 9.9 ,,,
Asia,Western Asia,Iraq (Central Iraq)**,CTS,,,,,,,,," 4,452 "," 2,458 "," 2,553 "," 2,518 "," 2,594 "," 3,228 "," 3,029 ",,,,,,,,,,,, 17.9 , 9.6 , 9.7 , 9.3 , 9.2 , 11.1 , 10.1 ,,
Asia,Western Asia,Iraq (Kurdistan Region)**,CTS,,,,,,,,, 144 , 96 , 138 , 116 , 103 , 111 ,,,,,,,,,,,,, 3.3 , 2.2 , 3.0 , 2.5 , 2.1 , 2.2 ,,,
Asia,Western Asia,Israel,NSO/CTS/SDG, 147 , 223 , 227 , 195 , 173 , 166 , 182 , 125 , 136 , 128 , 145 , 151 , 134 ,, 118 , 110 ,,, 2.4 , 3.6 , 3.6 , 3.1 , 2.7 , 2.5 , 2.7 , 1.8 , 1.9 , 1.8 , 2.0 , 2.0 , 1.7 ,, 1.5 , 1.4 ,
Asia,Western Asia,Jordan,CTS/SDG/NP,,,,,, 67 , 100 , 112 , 120 , 102 , 116 , 141 , 161 , 144 , 176 , 159 , 145 ,,,,,,, 1.2 , 1.7 , 1.8 , 1.8 , 1.5 , 1.6 , 1.9 , 2.0 , 1.7 , 2.0 , 1.7 , 1.5 
Asia,Western Asia,Kuwait,UNSDC/NP/CTS,, 39 , 23 , 29 , 43 , 41 , 45 , 59 , 38 , 49 , 60 , 59 , 61 ,,,,,,, 1.8 , 1.1 , 1.3 , 1.9 , 1.8 , 1.9 , 2.4 , 1.4 , 1.7 , 2.0 , 1.8 , 1.8 ,,,,
Asia,Western Asia,Lebanon,CTS,,,,,,,,, 183 , 145 , 163 , 168 , 194 , 236 , 240 , 231 , 235 ,,,,,,,,,, 4.5 , 3.5 , 3.8 , 3.7 , 3.9 , 4.5 , 4.3 , 3.9 , 4.0 
Asia,Western Asia,Oman,NSO,,, 28 , 35 , 42 , 53 , 121 , 37 , 47 , 37 , 48 , 34 , 39 , 97 , 26 ,,,,,, 1.2 , 1.5 , 1.7 , 2.1 , 4.7 , 1.4 , 1.7 , 1.3 , 1.6 , 1.1 , 1.1 , 2.6 , 0.7 ,,
Asia,Western Asia,Qatar,UNSDC/MD, 1 , 5 ,,, 5 , 6 , 5 , 9 , 12 , 8 , 4 , 4 , 7 , 9 , 9 ,,,, 0.2 , 0.8 ,,, 0.7 , 0.7 , 0.5 , 0.8 , 0.9 , 0.5 , 0.2 , 0.2 , 0.3 , 0.4 , 0.4 ,,
Asia,Western Asia,Saudi Arabia,NSO/CTS, 173 , 229 , 285 , 250 , 301 , 297 , 255 , 265 ,,,,,,,, 472 ,,, 0.8 , 1.1 , 1.3 , 1.1 , 1.3 , 1.2 , 1.0 , 1.0 ,,,,,,,, 1.5 ,
Asia,Western Asia,State of Palestine,CTS/SDG,,,, 94 , 96 , 86 ,,, 48 , 44 , 32 , 24 , 26 , 24 , 35 , 45 , 33 ,,,,, 2.7 , 2.7 , 2.4 ,,, 1.2 , 1.1 , 0.8 , 0.6 , 0.6 , 0.5 , 0.8 , 1.0 , 0.7 
Asia,Western Asia,Syrian Arab Republic,NSO, 357 , 376 , 368 , 405 , 426 , 430 , 446 , 533 , 529 , 476 , 463 ,,,,,,,, 2.2 , 2.2 , 2.2 , 2.3 , 2.4 , 2.4 , 2.4 , 2.7 , 2.6 , 2.3 , 2.2 ,,,,,,
Asia,Western Asia,Turkey,CTS,,,," 2,837 "," 2,914 "," 3,305 "," 3,168 "," 3,599 "," 3,257 "," 3,692 "," 3,064 "," 3,061 "," 3,216 ",,,,,,,,, 4.3 , 4.3 , 4.9 , 4.6 , 5.2 , 4.6 , 5.2 , 4.2 , 4.2 , 4.3 ,,,,
Asia,Western Asia,United Arab Emirates,CTS,,,, 45 , 27 , 56 , 39 ,,,, 67 , 51 , 69 , 57 , 61 , 60 , 83 ,,,,, 1.2 , 0.7 , 1.2 , 0.7 ,,,, 0.8 , 0.6 , 0.8 , 0.6 , 0.7 , 0.7 , 0.9 
Asia,Western Asia,Yemen,UNSDC/NSO/CTS, 697 ,,, 704 , 646 , 945 , 895 , 850 , 874 , 990 ," 1,099 "," 1,375 "," 1,616 "," 1,703 ",,,,, 3.9 ,,, 3.6 , 3.2 , 4.6 , 4.2 , 3.9 , 3.9 , 4.3 , 4.7 , 5.7 , 6.5 , 6.7 ,,,
Europe,Eastern Europe,Belarus,UNSDC/CTS," 1,013 ", 969 , 989 , 879 , 815 , 825 , 734 , 649 , 541 , 487 , 401 , 373 , 340 , 333 , 340 ,,,, 10.2 , 9.8 , 10.1 , 9.0 , 8.4 , 8.6 , 7.7 , 6.8 , 5.7 , 5.1 , 4.2 , 3.9 , 3.6 , 3.5 , 3.6 ,,
Europe,Eastern Europe,Bulgaria,UNSDC/EUR/CTS, 332 , 308 , 255 , 247 , 244 , 199 , 186 , 177 , 172 , 150 , 148 , 128 , 141 , 109 , 116 , 129 , 81 ,, 4.2 , 3.9 , 3.2 , 3.2 , 3.2 , 2.6 , 2.4 , 2.3 , 2.3 , 2.0 , 2.0 , 1.7 , 1.9 , 1.5 , 1.6 , 1.8 , 1.1 
Europe,Eastern Europe,Czechia,UNSDC/CTS, 181 , 142 , 149 , 163 , 134 , 108 , 130 , 126 , 114 , 94 , 103 , 86 , 105 , 90 , 81 , 88 , 65 ,, 1.8 , 1.4 , 1.5 , 1.6 , 1.3 , 1.1 , 1.3 , 1.2 , 1.1 , 0.9 , 1.0 , 0.8 , 1.0 , 0.8 , 0.8 , 0.8 , 0.6 
Europe,Eastern Europe,Hungary,UNSDC/CTS, 205 , 254 , 203 , 228 , 209 , 164 , 174 , 154 , 181 , 139 , 138 , 145 , 124 , 154 , 146 , 221 , 202 ,, 2.0 , 2.5 , 2.0 , 2.2 , 2.1 , 1.6 , 1.7 , 1.5 , 1.8 , 1.4 , 1.4 , 1.5 , 1.3 , 1.6 , 1.5 , 2.3 , 2.1 
Europe,Eastern Europe,Poland#,EUR/UNSDC/CTS, 855 , 776 , 716 , 662 , 633 , 555 , 490 , 525 , 460 , 493 , 436 , 449 , 377 , 296 , 282 , 287 , 256 ,, 2.2 , 2.0 , 1.9 , 1.7 , 1.6 , 1.4 , 1.3 , 1.4 , 1.2 , 1.3 , 1.1 , 1.2 , 1.0 , 0.8 , 0.7 , 0.8 , 0.7 
Europe,Eastern Europe,Republic of Moldova,UNSDC/CTS, 433 , 411 , 401 , 319 , 277 , 296 , 262 , 217 , 236 , 246 , 267 , 304 , 229 , 169 , 130 ,,,, 10.3 , 9.8 , 9.6 , 7.6 , 6.6 , 7.1 , 6.3 , 5.3 , 5.7 , 6.0 , 6.5 , 7.5 , 5.6 , 4.2 , 3.2 ,,
Europe,Eastern Europe,Romania#,SDG/UNSDC/CTS, 581 , 597 , 563 , 551 , 516 , 453 , 438 , 416 , 470 , 397 , 404 , 335 , 378 , 336 , 298 , 291 , 247 ,, 2.6 , 2.7 , 2.6 , 2.5 , 2.4 , 2.1 , 2.1 , 2.0 , 2.3 , 1.9 , 2.0 , 1.7 , 1.9 , 1.7 , 1.5 , 1.5 , 1.2 
Europe,Eastern Europe,Russian Federation##,NSO/CTS," 41,090 "," 42,921 "," 44,252 "," 41,764 "," 39,256 "," 35,636 "," 28,844 "," 25,377 "," 23,738 "," 21,371 ",,,," 15,763 "," 16,260 "," 16,519 "," 15,561 ",, 28.1 , 29.4 , 30.5 , 28.9 , 27.3 , 24.8 , 20.1 , 17.7 , 16.6 , 14.9 ,,,, 11.0 , 11.3 , 11.5 , 10.8 
Europe,Eastern Europe,Slovakia,SDG, 129 , 118 , 121 , 137 , 108 , 93 , 82 , 82 , 86 , 78 , 82 , 88 , 63 , 71 , 69 , 44 , 57 ,, 2.4 , 2.2 , 2.2 , 2.5 , 2.0 , 1.7 , 1.5 , 1.5 , 1.6 , 1.4 , 1.5 , 1.6 , 1.2 , 1.3 , 1.3 , 0.8 , 1.0 
Europe,Eastern Europe,Ukraine,UNSDC/TSMNEE/CTS/DMDB," 4,418 "," 4,854 "," 4,296 "," 4,041 "," 3,487 "," 3,030 "," 2,958 "," 2,646 "," 2,466 "," 2,240 "," 1,988 ",," 2,336 ",," 2,845 ",,,, 9.0 , 10.0 , 9.0 , 8.5 , 7.4 , 6.5 , 6.3 , 5.7 , 5.3 , 4.9 , 4.3 ,, 5.2 ,, 6.3 ,,
Europe,Northern Europe,Channel Islands,NP,,,,,, 1 , 2 ,, 1 ,, -   ,,,,,,,,,,,,, 0.6 , 1.3 ,, 0.6 ,, -   ,,,,,,
Europe,Northern Europe,Denmark,UNSDC/CTS, 58 , 52 , 56 , 65 , 43 , 53 , 29 , 39 , 54 , 47 , 42 , 46 , 47 , 48 , 73 , 56 , 56 ,, 1.1 , 1.0 , 1.0 , 1.2 , 0.8 , 1.0 , 0.5 , 0.7 , 1.0 , 0.9 , 0.8 , 0.8 , 0.8 , 0.9 , 1.3 , 1.0 , 1.0 
